id,label,path
35403,angry,./images/train\angry\35403.jpg
35423,angry,./images/train\angry\35423.jpg
35434,angry,./images/train\angry\35434.jpg
3547,angry,./images/train\angry\3547.jpg
35483,angry,./images/train\angry\35483.jpg
35485,angry,./images/train\angry\35485.jpg
35488,angry,./images/train\angry\35488.jpg
35489,angry,./images/train\angry\35489.jpg
355,angry,./images/train\angry\355.jpg
35502,angry,./images/train\angry\35502.jpg
3551,angry,./images/train\angry\3551.jpg
35522,angry,./images/train\angry\35522.jpg
35526,angry,./images/train\angry\35526.jpg
3553,angry,./images/train\angry\3553.jpg
35534,angry,./images/train\angry\35534.jpg
3554,angry,./images/train\angry\3554.jpg
35544,angry,./images/train\angry\35544.jpg
35548,angry,./images/train\angry\35548.jpg
35553,angry,./images/train\angry\35553.jpg
35554,angry,./images/train\angry\35554.jpg
35560,angry,./images/train\angry\35560.jpg
35565,angry,./images/train\angry\35565.jpg
35569,angry,./images/train\angry\35569.jpg
35572,angry,./images/train\angry\35572.jpg
35583,angry,./images/train\angry\35583.jpg
35607,angry,./images/train\angry\35607.jpg
35611,angry,./images/train\angry\35611.jpg
35618,angry,./images/train\angry\35618.jpg
35619,angry,./images/train\angry\35619.jpg
35624,angry,./images/train\angry\35624.jpg
35645,angry,./images/train\angry\35645.jpg
35648,angry,./images/train\angry\35648.jpg
35650,angry,./images/train\angry\35650.jpg
35651,angry,./images/train\angry\35651.jpg
35656,angry,./images/train\angry\35656.jpg
35663,angry,./images/train\angry\35663.jpg
35665,angry,./images/train\angry\35665.jpg
35700,angry,./images/train\angry\35700.jpg
35703,angry,./images/train\angry\35703.jpg
35716,angry,./images/train\angry\35716.jpg
35722,angry,./images/train\angry\35722.jpg
35723,angry,./images/train\angry\35723.jpg
35751,angry,./images/train\angry\35751.jpg
35752,angry,./images/train\angry\35752.jpg
35774,angry,./images/train\angry\35774.jpg
35776,angry,./images/train\angry\35776.jpg
35777,angry,./images/train\angry\35777.jpg
35778,angry,./images/train\angry\35778.jpg
35780,angry,./images/train\angry\35780.jpg
35788,angry,./images/train\angry\35788.jpg
35795,angry,./images/train\angry\35795.jpg
35799,angry,./images/train\angry\35799.jpg
3580,angry,./images/train\angry\3580.jpg
35800,angry,./images/train\angry\35800.jpg
35808,angry,./images/train\angry\35808.jpg
35810,angry,./images/train\angry\35810.jpg
35817,angry,./images/train\angry\35817.jpg
3582,angry,./images/train\angry\3582.jpg
35821,angry,./images/train\angry\35821.jpg
35822,angry,./images/train\angry\35822.jpg
35827,angry,./images/train\angry\35827.jpg
35844,angry,./images/train\angry\35844.jpg
35845,angry,./images/train\angry\35845.jpg
35849,angry,./images/train\angry\35849.jpg
35854,angry,./images/train\angry\35854.jpg
3586,angry,./images/train\angry\3586.jpg
3587,angry,./images/train\angry\3587.jpg
3594,angry,./images/train\angry\3594.jpg
360,angry,./images/train\angry\360.jpg
3602,angry,./images/train\angry\3602.jpg
3605,angry,./images/train\angry\3605.jpg
3606,angry,./images/train\angry\3606.jpg
3616,angry,./images/train\angry\3616.jpg
3625,angry,./images/train\angry\3625.jpg
3644,angry,./images/train\angry\3644.jpg
3646,angry,./images/train\angry\3646.jpg
3650,angry,./images/train\angry\3650.jpg
3651,angry,./images/train\angry\3651.jpg
3667,angry,./images/train\angry\3667.jpg
3668,angry,./images/train\angry\3668.jpg
368,angry,./images/train\angry\368.jpg
3685,angry,./images/train\angry\3685.jpg
369,angry,./images/train\angry\369.jpg
3699,angry,./images/train\angry\3699.jpg
3702,angry,./images/train\angry\3702.jpg
3708,angry,./images/train\angry\3708.jpg
3716,angry,./images/train\angry\3716.jpg
3721,angry,./images/train\angry\3721.jpg
374,angry,./images/train\angry\374.jpg
3759,angry,./images/train\angry\3759.jpg
3787,angry,./images/train\angry\3787.jpg
3794,angry,./images/train\angry\3794.jpg
3796,angry,./images/train\angry\3796.jpg
3801,angry,./images/train\angry\3801.jpg
3808,angry,./images/train\angry\3808.jpg
3810,angry,./images/train\angry\3810.jpg
3814,angry,./images/train\angry\3814.jpg
3815,angry,./images/train\angry\3815.jpg
3817,angry,./images/train\angry\3817.jpg
3820,angry,./images/train\angry\3820.jpg
3822,angry,./images/train\angry\3822.jpg
3835,angry,./images/train\angry\3835.jpg
3838,angry,./images/train\angry\3838.jpg
3850,angry,./images/train\angry\3850.jpg
387,angry,./images/train\angry\387.jpg
3895,angry,./images/train\angry\3895.jpg
3896,angry,./images/train\angry\3896.jpg
3905,angry,./images/train\angry\3905.jpg
3911,angry,./images/train\angry\3911.jpg
3916,angry,./images/train\angry\3916.jpg
393,angry,./images/train\angry\393.jpg
3935,angry,./images/train\angry\3935.jpg
3956,angry,./images/train\angry\3956.jpg
3960,angry,./images/train\angry\3960.jpg
3970,angry,./images/train\angry\3970.jpg
3973,angry,./images/train\angry\3973.jpg
3976,angry,./images/train\angry\3976.jpg
3979,angry,./images/train\angry\3979.jpg
3981,angry,./images/train\angry\3981.jpg
3990,angry,./images/train\angry\3990.jpg
3995,angry,./images/train\angry\3995.jpg
40,angry,./images/train\angry\40.jpg
4008,angry,./images/train\angry\4008.jpg
4009,angry,./images/train\angry\4009.jpg
4011,angry,./images/train\angry\4011.jpg
4018,angry,./images/train\angry\4018.jpg
4021,angry,./images/train\angry\4021.jpg
4038,angry,./images/train\angry\4038.jpg
4039,angry,./images/train\angry\4039.jpg
4051,angry,./images/train\angry\4051.jpg
4054,angry,./images/train\angry\4054.jpg
4063,angry,./images/train\angry\4063.jpg
4065,angry,./images/train\angry\4065.jpg
4073,angry,./images/train\angry\4073.jpg
4082,angry,./images/train\angry\4082.jpg
4085,angry,./images/train\angry\4085.jpg
409,angry,./images/train\angry\409.jpg
4102,angry,./images/train\angry\4102.jpg
4113,angry,./images/train\angry\4113.jpg
4118,angry,./images/train\angry\4118.jpg
412,angry,./images/train\angry\412.jpg
4123,angry,./images/train\angry\4123.jpg
4142,angry,./images/train\angry\4142.jpg
4154,angry,./images/train\angry\4154.jpg
4180,angry,./images/train\angry\4180.jpg
4183,angry,./images/train\angry\4183.jpg
4193,angry,./images/train\angry\4193.jpg
4201,angry,./images/train\angry\4201.jpg
4205,angry,./images/train\angry\4205.jpg
4208,angry,./images/train\angry\4208.jpg
421,angry,./images/train\angry\421.jpg
4212,angry,./images/train\angry\4212.jpg
4220,angry,./images/train\angry\4220.jpg
4232,angry,./images/train\angry\4232.jpg
4239,angry,./images/train\angry\4239.jpg
4249,angry,./images/train\angry\4249.jpg
4271,angry,./images/train\angry\4271.jpg
4287,angry,./images/train\angry\4287.jpg
429,angry,./images/train\angry\429.jpg
43,angry,./images/train\angry\43.jpg
4305,angry,./images/train\angry\4305.jpg
431,angry,./images/train\angry\431.jpg
4318,angry,./images/train\angry\4318.jpg
4322,angry,./images/train\angry\4322.jpg
433,angry,./images/train\angry\433.jpg
4336,angry,./images/train\angry\4336.jpg
434,angry,./images/train\angry\434.jpg
4341,angry,./images/train\angry\4341.jpg
4364,angry,./images/train\angry\4364.jpg
4368,angry,./images/train\angry\4368.jpg
4405,angry,./images/train\angry\4405.jpg
4417,angry,./images/train\angry\4417.jpg
4422,angry,./images/train\angry\4422.jpg
4429,angry,./images/train\angry\4429.jpg
4434,angry,./images/train\angry\4434.jpg
4435,angry,./images/train\angry\4435.jpg
4438,angry,./images/train\angry\4438.jpg
4452,angry,./images/train\angry\4452.jpg
4456,angry,./images/train\angry\4456.jpg
4474,angry,./images/train\angry\4474.jpg
4475,angry,./images/train\angry\4475.jpg
4488,angry,./images/train\angry\4488.jpg
4491,angry,./images/train\angry\4491.jpg
4493,angry,./images/train\angry\4493.jpg
4496,angry,./images/train\angry\4496.jpg
4501,angry,./images/train\angry\4501.jpg
4503,angry,./images/train\angry\4503.jpg
4514,angry,./images/train\angry\4514.jpg
4520,angry,./images/train\angry\4520.jpg
4530,angry,./images/train\angry\4530.jpg
4541,angry,./images/train\angry\4541.jpg
4542,angry,./images/train\angry\4542.jpg
4543,angry,./images/train\angry\4543.jpg
4554,angry,./images/train\angry\4554.jpg
4585,angry,./images/train\angry\4585.jpg
4597,angry,./images/train\angry\4597.jpg
4608,angry,./images/train\angry\4608.jpg
4631,angry,./images/train\angry\4631.jpg
4638,angry,./images/train\angry\4638.jpg
464,angry,./images/train\angry\464.jpg
4644,angry,./images/train\angry\4644.jpg
4645,angry,./images/train\angry\4645.jpg
4651,angry,./images/train\angry\4651.jpg
4654,angry,./images/train\angry\4654.jpg
4656,angry,./images/train\angry\4656.jpg
4661,angry,./images/train\angry\4661.jpg
4673,angry,./images/train\angry\4673.jpg
4678,angry,./images/train\angry\4678.jpg
4680,angry,./images/train\angry\4680.jpg
4683,angry,./images/train\angry\4683.jpg
469,angry,./images/train\angry\469.jpg
4693,angry,./images/train\angry\4693.jpg
470,angry,./images/train\angry\470.jpg
4701,angry,./images/train\angry\4701.jpg
4707,angry,./images/train\angry\4707.jpg
4708,angry,./images/train\angry\4708.jpg
4717,angry,./images/train\angry\4717.jpg
4727,angry,./images/train\angry\4727.jpg
4731,angry,./images/train\angry\4731.jpg
4742,angry,./images/train\angry\4742.jpg
4750,angry,./images/train\angry\4750.jpg
4756,angry,./images/train\angry\4756.jpg
4762,angry,./images/train\angry\4762.jpg
4767,angry,./images/train\angry\4767.jpg
4782,angry,./images/train\angry\4782.jpg
4801,angry,./images/train\angry\4801.jpg
4806,angry,./images/train\angry\4806.jpg
4808,angry,./images/train\angry\4808.jpg
481,angry,./images/train\angry\481.jpg
4817,angry,./images/train\angry\4817.jpg
4818,angry,./images/train\angry\4818.jpg
4823,angry,./images/train\angry\4823.jpg
4833,angry,./images/train\angry\4833.jpg
4835,angry,./images/train\angry\4835.jpg
4842,angry,./images/train\angry\4842.jpg
4844,angry,./images/train\angry\4844.jpg
4847,angry,./images/train\angry\4847.jpg
4848,angry,./images/train\angry\4848.jpg
4852,angry,./images/train\angry\4852.jpg
4853,angry,./images/train\angry\4853.jpg
4863,angry,./images/train\angry\4863.jpg
4865,angry,./images/train\angry\4865.jpg
4877,angry,./images/train\angry\4877.jpg
4880,angry,./images/train\angry\4880.jpg
489,angry,./images/train\angry\489.jpg
4905,angry,./images/train\angry\4905.jpg
4907,angry,./images/train\angry\4907.jpg
4921,angry,./images/train\angry\4921.jpg
4930,angry,./images/train\angry\4930.jpg
4934,angry,./images/train\angry\4934.jpg
4939,angry,./images/train\angry\4939.jpg
4955,angry,./images/train\angry\4955.jpg
496,angry,./images/train\angry\496.jpg
4963,angry,./images/train\angry\4963.jpg
4970,angry,./images/train\angry\4970.jpg
499,angry,./images/train\angry\499.jpg
4992,angry,./images/train\angry\4992.jpg
5005,angry,./images/train\angry\5005.jpg
5009,angry,./images/train\angry\5009.jpg
5012,angry,./images/train\angry\5012.jpg
5014,angry,./images/train\angry\5014.jpg
5024,angry,./images/train\angry\5024.jpg
5039,angry,./images/train\angry\5039.jpg
5041,angry,./images/train\angry\5041.jpg
5045,angry,./images/train\angry\5045.jpg
5059,angry,./images/train\angry\5059.jpg
5067,angry,./images/train\angry\5067.jpg
5076,angry,./images/train\angry\5076.jpg
509,angry,./images/train\angry\509.jpg
5092,angry,./images/train\angry\5092.jpg
5094,angry,./images/train\angry\5094.jpg
5096,angry,./images/train\angry\5096.jpg
5104,angry,./images/train\angry\5104.jpg
5118,angry,./images/train\angry\5118.jpg
5129,angry,./images/train\angry\5129.jpg
5130,angry,./images/train\angry\5130.jpg
5132,angry,./images/train\angry\5132.jpg
5134,angry,./images/train\angry\5134.jpg
5140,angry,./images/train\angry\5140.jpg
515,angry,./images/train\angry\515.jpg
516,angry,./images/train\angry\516.jpg
5162,angry,./images/train\angry\5162.jpg
5187,angry,./images/train\angry\5187.jpg
519,angry,./images/train\angry\519.jpg
5191,angry,./images/train\angry\5191.jpg
5201,angry,./images/train\angry\5201.jpg
5204,angry,./images/train\angry\5204.jpg
5221,angry,./images/train\angry\5221.jpg
5242,angry,./images/train\angry\5242.jpg
5245,angry,./images/train\angry\5245.jpg
5246,angry,./images/train\angry\5246.jpg
525,angry,./images/train\angry\525.jpg
5250,angry,./images/train\angry\5250.jpg
526,angry,./images/train\angry\526.jpg
5266,angry,./images/train\angry\5266.jpg
5268,angry,./images/train\angry\5268.jpg
5286,angry,./images/train\angry\5286.jpg
5287,angry,./images/train\angry\5287.jpg
5295,angry,./images/train\angry\5295.jpg
5296,angry,./images/train\angry\5296.jpg
5304,angry,./images/train\angry\5304.jpg
5307,angry,./images/train\angry\5307.jpg
5314,angry,./images/train\angry\5314.jpg
5324,angry,./images/train\angry\5324.jpg
5332,angry,./images/train\angry\5332.jpg
5333,angry,./images/train\angry\5333.jpg
5363,angry,./images/train\angry\5363.jpg
5364,angry,./images/train\angry\5364.jpg
5366,angry,./images/train\angry\5366.jpg
5368,angry,./images/train\angry\5368.jpg
5369,angry,./images/train\angry\5369.jpg
5387,angry,./images/train\angry\5387.jpg
5392,angry,./images/train\angry\5392.jpg
5399,angry,./images/train\angry\5399.jpg
5402,angry,./images/train\angry\5402.jpg
5403,angry,./images/train\angry\5403.jpg
5408,angry,./images/train\angry\5408.jpg
5412,angry,./images/train\angry\5412.jpg
5414,angry,./images/train\angry\5414.jpg
5425,angry,./images/train\angry\5425.jpg
5426,angry,./images/train\angry\5426.jpg
5428,angry,./images/train\angry\5428.jpg
5439,angry,./images/train\angry\5439.jpg
545,angry,./images/train\angry\545.jpg
5460,angry,./images/train\angry\5460.jpg
5486,angry,./images/train\angry\5486.jpg
5495,angry,./images/train\angry\5495.jpg
5496,angry,./images/train\angry\5496.jpg
5505,angry,./images/train\angry\5505.jpg
5512,angry,./images/train\angry\5512.jpg
5517,angry,./images/train\angry\5517.jpg
5525,angry,./images/train\angry\5525.jpg
5528,angry,./images/train\angry\5528.jpg
5531,angry,./images/train\angry\5531.jpg
5535,angry,./images/train\angry\5535.jpg
5542,angry,./images/train\angry\5542.jpg
5544,angry,./images/train\angry\5544.jpg
5545,angry,./images/train\angry\5545.jpg
5546,angry,./images/train\angry\5546.jpg
5559,angry,./images/train\angry\5559.jpg
5566,angry,./images/train\angry\5566.jpg
558,angry,./images/train\angry\558.jpg
5583,angry,./images/train\angry\5583.jpg
5586,angry,./images/train\angry\5586.jpg
5587,angry,./images/train\angry\5587.jpg
5593,angry,./images/train\angry\5593.jpg
5598,angry,./images/train\angry\5598.jpg
56,angry,./images/train\angry\56.jpg
5603,angry,./images/train\angry\5603.jpg
5615,angry,./images/train\angry\5615.jpg
5617,angry,./images/train\angry\5617.jpg
563,angry,./images/train\angry\563.jpg
5631,angry,./images/train\angry\5631.jpg
5633,angry,./images/train\angry\5633.jpg
564,angry,./images/train\angry\564.jpg
5645,angry,./images/train\angry\5645.jpg
5655,angry,./images/train\angry\5655.jpg
5659,angry,./images/train\angry\5659.jpg
5661,angry,./images/train\angry\5661.jpg
5679,angry,./images/train\angry\5679.jpg
5682,angry,./images/train\angry\5682.jpg
5702,angry,./images/train\angry\5702.jpg
5711,angry,./images/train\angry\5711.jpg
5720,angry,./images/train\angry\5720.jpg
5737,angry,./images/train\angry\5737.jpg
5740,angry,./images/train\angry\5740.jpg
5747,angry,./images/train\angry\5747.jpg
5750,angry,./images/train\angry\5750.jpg
5761,angry,./images/train\angry\5761.jpg
5763,angry,./images/train\angry\5763.jpg
5791,angry,./images/train\angry\5791.jpg
581,angry,./images/train\angry\581.jpg
5829,angry,./images/train\angry\5829.jpg
5832,angry,./images/train\angry\5832.jpg
5848,angry,./images/train\angry\5848.jpg
5850,angry,./images/train\angry\5850.jpg
5863,angry,./images/train\angry\5863.jpg
5896,angry,./images/train\angry\5896.jpg
5901,angry,./images/train\angry\5901.jpg
5907,angry,./images/train\angry\5907.jpg
5925,angry,./images/train\angry\5925.jpg
5933,angry,./images/train\angry\5933.jpg
5934,angry,./images/train\angry\5934.jpg
5937,angry,./images/train\angry\5937.jpg
5939,angry,./images/train\angry\5939.jpg
5947,angry,./images/train\angry\5947.jpg
5952,angry,./images/train\angry\5952.jpg
5956,angry,./images/train\angry\5956.jpg
5967,angry,./images/train\angry\5967.jpg
6002,angry,./images/train\angry\6002.jpg
6021,angry,./images/train\angry\6021.jpg
6023,angry,./images/train\angry\6023.jpg
6024,angry,./images/train\angry\6024.jpg
6055,angry,./images/train\angry\6055.jpg
6082,angry,./images/train\angry\6082.jpg
6090,angry,./images/train\angry\6090.jpg
6092,angry,./images/train\angry\6092.jpg
6101,angry,./images/train\angry\6101.jpg
6105,angry,./images/train\angry\6105.jpg
6107,angry,./images/train\angry\6107.jpg
6115,angry,./images/train\angry\6115.jpg
612,angry,./images/train\angry\612.jpg
6121,angry,./images/train\angry\6121.jpg
6122,angry,./images/train\angry\6122.jpg
6130,angry,./images/train\angry\6130.jpg
6131,angry,./images/train\angry\6131.jpg
6134,angry,./images/train\angry\6134.jpg
6168,angry,./images/train\angry\6168.jpg
617,angry,./images/train\angry\617.jpg
6171,angry,./images/train\angry\6171.jpg
6201,angry,./images/train\angry\6201.jpg
6208,angry,./images/train\angry\6208.jpg
6223,angry,./images/train\angry\6223.jpg
6228,angry,./images/train\angry\6228.jpg
6235,angry,./images/train\angry\6235.jpg
6244,angry,./images/train\angry\6244.jpg
625,angry,./images/train\angry\625.jpg
6259,angry,./images/train\angry\6259.jpg
6270,angry,./images/train\angry\6270.jpg
6282,angry,./images/train\angry\6282.jpg
6286,angry,./images/train\angry\6286.jpg
6293,angry,./images/train\angry\6293.jpg
6294,angry,./images/train\angry\6294.jpg
6299,angry,./images/train\angry\6299.jpg
6314,angry,./images/train\angry\6314.jpg
6316,angry,./images/train\angry\6316.jpg
6317,angry,./images/train\angry\6317.jpg
6319,angry,./images/train\angry\6319.jpg
6339,angry,./images/train\angry\6339.jpg
6355,angry,./images/train\angry\6355.jpg
636,angry,./images/train\angry\636.jpg
6371,angry,./images/train\angry\6371.jpg
6404,angry,./images/train\angry\6404.jpg
6409,angry,./images/train\angry\6409.jpg
6413,angry,./images/train\angry\6413.jpg
6424,angry,./images/train\angry\6424.jpg
6428,angry,./images/train\angry\6428.jpg
6442,angry,./images/train\angry\6442.jpg
6458,angry,./images/train\angry\6458.jpg
6479,angry,./images/train\angry\6479.jpg
6490,angry,./images/train\angry\6490.jpg
6491,angry,./images/train\angry\6491.jpg
6493,angry,./images/train\angry\6493.jpg
6498,angry,./images/train\angry\6498.jpg
6501,angry,./images/train\angry\6501.jpg
6512,angry,./images/train\angry\6512.jpg
6516,angry,./images/train\angry\6516.jpg
6519,angry,./images/train\angry\6519.jpg
6520,angry,./images/train\angry\6520.jpg
6530,angry,./images/train\angry\6530.jpg
6531,angry,./images/train\angry\6531.jpg
6556,angry,./images/train\angry\6556.jpg
6573,angry,./images/train\angry\6573.jpg
6575,angry,./images/train\angry\6575.jpg
6576,angry,./images/train\angry\6576.jpg
6589,angry,./images/train\angry\6589.jpg
6620,angry,./images/train\angry\6620.jpg
6629,angry,./images/train\angry\6629.jpg
6632,angry,./images/train\angry\6632.jpg
6642,angry,./images/train\angry\6642.jpg
6672,angry,./images/train\angry\6672.jpg
6674,angry,./images/train\angry\6674.jpg
6687,angry,./images/train\angry\6687.jpg
6694,angry,./images/train\angry\6694.jpg
6697,angry,./images/train\angry\6697.jpg
6701,angry,./images/train\angry\6701.jpg
6702,angry,./images/train\angry\6702.jpg
671,angry,./images/train\angry\671.jpg
6731,angry,./images/train\angry\6731.jpg
6738,angry,./images/train\angry\6738.jpg
6752,angry,./images/train\angry\6752.jpg
6765,angry,./images/train\angry\6765.jpg
677,angry,./images/train\angry\677.jpg
6789,angry,./images/train\angry\6789.jpg
68,angry,./images/train\angry\68.jpg
6812,angry,./images/train\angry\6812.jpg
6853,angry,./images/train\angry\6853.jpg
6889,angry,./images/train\angry\6889.jpg
6898,angry,./images/train\angry\6898.jpg
6907,angry,./images/train\angry\6907.jpg
6912,angry,./images/train\angry\6912.jpg
6918,angry,./images/train\angry\6918.jpg
6919,angry,./images/train\angry\6919.jpg
6927,angry,./images/train\angry\6927.jpg
6929,angry,./images/train\angry\6929.jpg
6940,angry,./images/train\angry\6940.jpg
6944,angry,./images/train\angry\6944.jpg
6948,angry,./images/train\angry\6948.jpg
6952,angry,./images/train\angry\6952.jpg
6959,angry,./images/train\angry\6959.jpg
700,angry,./images/train\angry\700.jpg
7004,angry,./images/train\angry\7004.jpg
7007,angry,./images/train\angry\7007.jpg
7011,angry,./images/train\angry\7011.jpg
7019,angry,./images/train\angry\7019.jpg
704,angry,./images/train\angry\704.jpg
7046,angry,./images/train\angry\7046.jpg
7057,angry,./images/train\angry\7057.jpg
7066,angry,./images/train\angry\7066.jpg
7082,angry,./images/train\angry\7082.jpg
7083,angry,./images/train\angry\7083.jpg
7086,angry,./images/train\angry\7086.jpg
7088,angry,./images/train\angry\7088.jpg
7090,angry,./images/train\angry\7090.jpg
7093,angry,./images/train\angry\7093.jpg
7096,angry,./images/train\angry\7096.jpg
7098,angry,./images/train\angry\7098.jpg
7104,angry,./images/train\angry\7104.jpg
7134,angry,./images/train\angry\7134.jpg
714,angry,./images/train\angry\714.jpg
7142,angry,./images/train\angry\7142.jpg
716,angry,./images/train\angry\716.jpg
7167,angry,./images/train\angry\7167.jpg
7177,angry,./images/train\angry\7177.jpg
7180,angry,./images/train\angry\7180.jpg
7184,angry,./images/train\angry\7184.jpg
7187,angry,./images/train\angry\7187.jpg
7197,angry,./images/train\angry\7197.jpg
7199,angry,./images/train\angry\7199.jpg
7202,angry,./images/train\angry\7202.jpg
7216,angry,./images/train\angry\7216.jpg
7222,angry,./images/train\angry\7222.jpg
7238,angry,./images/train\angry\7238.jpg
7241,angry,./images/train\angry\7241.jpg
7247,angry,./images/train\angry\7247.jpg
7248,angry,./images/train\angry\7248.jpg
7259,angry,./images/train\angry\7259.jpg
7262,angry,./images/train\angry\7262.jpg
7267,angry,./images/train\angry\7267.jpg
7281,angry,./images/train\angry\7281.jpg
7296,angry,./images/train\angry\7296.jpg
7300,angry,./images/train\angry\7300.jpg
7303,angry,./images/train\angry\7303.jpg
7322,angry,./images/train\angry\7322.jpg
7323,angry,./images/train\angry\7323.jpg
7325,angry,./images/train\angry\7325.jpg
7328,angry,./images/train\angry\7328.jpg
7341,angry,./images/train\angry\7341.jpg
7346,angry,./images/train\angry\7346.jpg
7351,angry,./images/train\angry\7351.jpg
7358,angry,./images/train\angry\7358.jpg
7360,angry,./images/train\angry\7360.jpg
7362,angry,./images/train\angry\7362.jpg
7363,angry,./images/train\angry\7363.jpg
7370,angry,./images/train\angry\7370.jpg
7374,angry,./images/train\angry\7374.jpg
7377,angry,./images/train\angry\7377.jpg
7389,angry,./images/train\angry\7389.jpg
7390,angry,./images/train\angry\7390.jpg
74,angry,./images/train\angry\74.jpg
740,angry,./images/train\angry\740.jpg
7415,angry,./images/train\angry\7415.jpg
7417,angry,./images/train\angry\7417.jpg
7418,angry,./images/train\angry\7418.jpg
743,angry,./images/train\angry\743.jpg
7457,angry,./images/train\angry\7457.jpg
7465,angry,./images/train\angry\7465.jpg
7471,angry,./images/train\angry\7471.jpg
7482,angry,./images/train\angry\7482.jpg
7484,angry,./images/train\angry\7484.jpg
7487,angry,./images/train\angry\7487.jpg
7489,angry,./images/train\angry\7489.jpg
7491,angry,./images/train\angry\7491.jpg
7496,angry,./images/train\angry\7496.jpg
7504,angry,./images/train\angry\7504.jpg
7508,angry,./images/train\angry\7508.jpg
7509,angry,./images/train\angry\7509.jpg
7514,angry,./images/train\angry\7514.jpg
7524,angry,./images/train\angry\7524.jpg
7529,angry,./images/train\angry\7529.jpg
7533,angry,./images/train\angry\7533.jpg
7539,angry,./images/train\angry\7539.jpg
7545,angry,./images/train\angry\7545.jpg
7552,angry,./images/train\angry\7552.jpg
756,angry,./images/train\angry\756.jpg
7572,angry,./images/train\angry\7572.jpg
7578,angry,./images/train\angry\7578.jpg
7581,angry,./images/train\angry\7581.jpg
7584,angry,./images/train\angry\7584.jpg
7587,angry,./images/train\angry\7587.jpg
76,angry,./images/train\angry\76.jpg
7620,angry,./images/train\angry\7620.jpg
7636,angry,./images/train\angry\7636.jpg
7637,angry,./images/train\angry\7637.jpg
765,angry,./images/train\angry\765.jpg
7651,angry,./images/train\angry\7651.jpg
7656,angry,./images/train\angry\7656.jpg
7669,angry,./images/train\angry\7669.jpg
7673,angry,./images/train\angry\7673.jpg
7688,angry,./images/train\angry\7688.jpg
7693,angry,./images/train\angry\7693.jpg
77,angry,./images/train\angry\77.jpg
7711,angry,./images/train\angry\7711.jpg
7732,angry,./images/train\angry\7732.jpg
7752,angry,./images/train\angry\7752.jpg
7778,angry,./images/train\angry\7778.jpg
7779,angry,./images/train\angry\7779.jpg
778,angry,./images/train\angry\778.jpg
7790,angry,./images/train\angry\7790.jpg
7796,angry,./images/train\angry\7796.jpg
7797,angry,./images/train\angry\7797.jpg
7798,angry,./images/train\angry\7798.jpg
7807,angry,./images/train\angry\7807.jpg
7818,angry,./images/train\angry\7818.jpg
7826,angry,./images/train\angry\7826.jpg
7833,angry,./images/train\angry\7833.jpg
7838,angry,./images/train\angry\7838.jpg
7854,angry,./images/train\angry\7854.jpg
7862,angry,./images/train\angry\7862.jpg
7898,angry,./images/train\angry\7898.jpg
7899,angry,./images/train\angry\7899.jpg
790,angry,./images/train\angry\790.jpg
7911,angry,./images/train\angry\7911.jpg
7914,angry,./images/train\angry\7914.jpg
7918,angry,./images/train\angry\7918.jpg
7921,angry,./images/train\angry\7921.jpg
7924,angry,./images/train\angry\7924.jpg
7925,angry,./images/train\angry\7925.jpg
7956,angry,./images/train\angry\7956.jpg
7965,angry,./images/train\angry\7965.jpg
797,angry,./images/train\angry\797.jpg
7983,angry,./images/train\angry\7983.jpg
7998,angry,./images/train\angry\7998.jpg
7999,angry,./images/train\angry\7999.jpg
8010,angry,./images/train\angry\8010.jpg
8014,angry,./images/train\angry\8014.jpg
8017,angry,./images/train\angry\8017.jpg
8024,angry,./images/train\angry\8024.jpg
8047,angry,./images/train\angry\8047.jpg
8051,angry,./images/train\angry\8051.jpg
8069,angry,./images/train\angry\8069.jpg
8077,angry,./images/train\angry\8077.jpg
8092,angry,./images/train\angry\8092.jpg
8113,angry,./images/train\angry\8113.jpg
8120,angry,./images/train\angry\8120.jpg
8124,angry,./images/train\angry\8124.jpg
8134,angry,./images/train\angry\8134.jpg
8149,angry,./images/train\angry\8149.jpg
8150,angry,./images/train\angry\8150.jpg
8160,angry,./images/train\angry\8160.jpg
8162,angry,./images/train\angry\8162.jpg
8166,angry,./images/train\angry\8166.jpg
8168,angry,./images/train\angry\8168.jpg
8169,angry,./images/train\angry\8169.jpg
8182,angry,./images/train\angry\8182.jpg
8183,angry,./images/train\angry\8183.jpg
8194,angry,./images/train\angry\8194.jpg
8201,angry,./images/train\angry\8201.jpg
8202,angry,./images/train\angry\8202.jpg
8221,angry,./images/train\angry\8221.jpg
8224,angry,./images/train\angry\8224.jpg
823,angry,./images/train\angry\823.jpg
824,angry,./images/train\angry\824.jpg
8245,angry,./images/train\angry\8245.jpg
8253,angry,./images/train\angry\8253.jpg
8255,angry,./images/train\angry\8255.jpg
8270,angry,./images/train\angry\8270.jpg
8271,angry,./images/train\angry\8271.jpg
8272,angry,./images/train\angry\8272.jpg
8273,angry,./images/train\angry\8273.jpg
8278,angry,./images/train\angry\8278.jpg
8286,angry,./images/train\angry\8286.jpg
8289,angry,./images/train\angry\8289.jpg
8320,angry,./images/train\angry\8320.jpg
8323,angry,./images/train\angry\8323.jpg
8330,angry,./images/train\angry\8330.jpg
834,angry,./images/train\angry\834.jpg
835,angry,./images/train\angry\835.jpg
8358,angry,./images/train\angry\8358.jpg
8371,angry,./images/train\angry\8371.jpg
8396,angry,./images/train\angry\8396.jpg
8412,angry,./images/train\angry\8412.jpg
